awardYear,dateAwarded,prizeAmount,prizeAmountAdjusted,category.en,categoryFullName.en,winner_id,winner_link,id,given_name,family_name,full_name,gender,birth_date,birth_place_city,birth_place_country,city_now,country_now,continent
1993,1993-10-13,6700000,10245356,Physics,The Nobel Prize in Physics,143,https://api.nobelprize.org/2/laureate/143,143,Russell A.,Hulse,Russell A. Hulse,male,1950-11-28,"New York, NY",USA,"New York, NY",USA,North America
1993,1993-10-13,6700000,10245356,Physics,The Nobel Prize in Physics,144,https://api.nobelprize.org/2/laureate/144,144,Joseph H.,Taylor Jr.,Joseph H. Taylor Jr.,male,1941-03-29,"Philadelphia, PA",USA,"Philadelphia, PA",USA,North America
1993,1993-10-11,6700000,10245356,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,448,https://api.nobelprize.org/2/laureate/448,448,Richard J.,Roberts,Richard J. Roberts,male,1943-09-06,Derby,United Kingdom,Derby,United Kingdom,Europe
1993,1993-10-11,6700000,10245356,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,449,https://api.nobelprize.org/2/laureate/449,449,Phillip A.,Sharp,Phillip A. Sharp,male,1944-06-06,"Falmouth, KY",USA,"Falmouth, KY",USA,North America
1994,1994-10-12,7000000,10477801,Chemistry,The Nobel Prize in Chemistry,280,https://api.nobelprize.org/2/laureate/280,280,George A.,Olah,George A. Olah,male,1927-05-22,Budapest,Hungary,Budapest,Hungary,Europe
1994,1994-10-11,7000000,10477801,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,711,https://api.nobelprize.org/2/laureate/711,711,John C.,Harsanyi,John C. Harsanyi,male,1920-05-29,Budapest,Hungary,Budapest,Hungary,Europe
1994,1994-10-11,7000000,10477801,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,712,https://api.nobelprize.org/2/laureate/712,712,John F.,Nash Jr.,John F. Nash Jr.,male,1928-06-13,"Bluefield, WV",USA,"Bluefield, WV",USA,North America
1994,1994-10-11,7000000,10477801,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,713,https://api.nobelprize.org/2/laureate/713,713,Reinhard,Selten,Reinhard Selten,male,1930-10-05,Breslau,Germany,Wroclaw,Poland,Europe
1994,1994-10-13,7000000,10477801,Literature,The Nobel Prize in Literature,671,https://api.nobelprize.org/2/laureate/671,671,Kenzaburo,Oe,Kenzaburo Oe,male,1935-01-31,Uchiko,Japan,Uchiko,Japan,Asia
1994,1994-10-14,7000000,10477801,Peace,The Nobel Peace Prize,557,https://api.nobelprize.org/2/laureate/557,557,Yasser,Arafat,Yasser Arafat,male,1929-08-24,Cairo,Egypt,Cairo,Egypt,Africa
1994,1994-10-14,7000000,10477801,Peace,The Nobel Peace Prize,558,https://api.nobelprize.org/2/laureate/558,558,Shimon,Peres,Shimon Peres,male,1923-08-16,Vishneva,Poland,Vishneva,Belarus,Europe
1994,1994-10-14,7000000,10477801,Peace,The Nobel Peace Prize,559,https://api.nobelprize.org/2/laureate/559,559,Yitzhak,Rabin,Yitzhak Rabin,male,1922-03-01,Jerusalem,British Mandate of Palestine,Jerusalem,Israel,Asia
1994,1994-10-12,7000000,10477801,Physics,The Nobel Prize in Physics,145,https://api.nobelprize.org/2/laureate/145,145,Bertram N.,Brockhouse,Bertram N. Brockhouse,male,1918-07-15,"Lethbridge, Alberta",Canada,"Lethbridge, Alberta",Canada,North America
1994,1994-10-12,7000000,10477801,Physics,The Nobel Prize in Physics,146,https://api.nobelprize.org/2/laureate/146,146,Clifford G.,Shull,Clifford G. Shull,male,1915-09-23,"Pittsburgh, PA",USA,"Pittsburgh, PA",USA,North America
1994,1994-10-10,7000000,10477801,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,450,https://api.nobelprize.org/2/laureate/450,450,Alfred G.,Gilman,Alfred G. Gilman,male,1941-07-01,"New Haven, CT",USA,"New Haven, CT",USA,North America
1994,1994-10-10,7000000,10477801,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,451,https://api.nobelprize.org/2/laureate/451,451,Martin,Rodbell,Martin Rodbell,male,1925-12-01,"Baltimore, MD",USA,"Baltimore, MD",USA,North America
1995,1995-10-11,7200000,10510515,Chemistry,The Nobel Prize in Chemistry,281,https://api.nobelprize.org/2/laureate/281,281,Paul J.,Crutzen,Paul J. Crutzen,male,1933-12-03,Amsterdam,the Netherlands,Amsterdam,the Netherlands,Europe
1995,1995-10-11,7200000,10510515,Chemistry,The Nobel Prize in Chemistry,282,https://api.nobelprize.org/2/laureate/282,282,Mario J.,Molina,Mario J. Molina,male,1943-03-19,Mexico City,Mexico,Mexico City,Mexico,North America
1995,1995-10-11,7200000,10510515,Chemistry,The Nobel Prize in Chemistry,283,https://api.nobelprize.org/2/laureate/283,283,F. Sherwood,Rowland,F. Sherwood Rowland,male,1927-06-28,"Delaware, OH",USA,"Delaware, OH",USA,North America
1995,1995-10-10,7200000,10510515,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,714,https://api.nobelprize.org/2/laureate/714,714,Robert E.,Lucas Jr.,Robert E. Lucas Jr.,male,1937-09-15,"Yakima, WA",USA,"Yakima, WA",USA,North America
1995,1995-10-05,7200000,10510515,Literature,The Nobel Prize in Literature,672,https://api.nobelprize.org/2/laureate/672,672,Seamus,Heaney,Seamus Heaney,male,1939-04-13,Casteldàwson,Northern Ireland,Casteldàwson,Northern Ireland,Europe
1995,1995-10-13,7200000,10510515,Peace,The Nobel Peace Prize,560,https://api.nobelprize.org/2/laureate/560,560,Joseph,Rotblat,Joseph Rotblat,male,1908-11-04,Warsaw,Russian Empire,Warsaw,Poland,Europe
1995,1995-10-13,7200000,10510515,Peace,The Nobel Peace Prize,561,https://api.nobelprize.org/2/laureate/561,561,Pugwash Conferences on Science and World Affairs,Pugwash Conferences on Science and World Affairs,Pugwash Conferences on Science and World Affairs,,,,,,,
1995,1995-10-11,7200000,10510515,Physics,The Nobel Prize in Physics,147,https://api.nobelprize.org/2/laureate/147,147,Martin L.,Perl,Martin L. Perl,male,1927-06-24,"New York, NY",USA,"New York, NY",USA,North America
1995,1995-10-11,7200000,10510515,Physics,The Nobel Prize in Physics,148,https://api.nobelprize.org/2/laureate/148,148,Frederick,Reines,Frederick Reines,male,1918-03-16,"Paterson, NJ",USA,"Paterson, NJ",USA,North America
1995,1995-10-09,7200000,10510515,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,452,https://api.nobelprize.org/2/laureate/452,452,Edward B.,Lewis,Edward B. Lewis,male,1918-05-20,"Wilkes-Barre, PA",USA,"Wilkes-Barre, PA",USA,North America
1995,1995-10-09,7200000,10510515,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,453,https://api.nobelprize.org/2/laureate/453,453,Christiane,Nüsslein-Volhard,Christiane Nüsslein-Volhard,female,1942-10-20,Magdeburg,Germany,Magdeburg,Germany,Europe
1995,1995-10-09,7200000,10510515,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,454,https://api.nobelprize.org/2/laureate/454,454,Eric F.,Wieschaus,Eric F. Wieschaus,male,1947-06-08,"South Bend, IN",USA,"South Bend, IN",USA,North America
1996,1996-10-09,7400000,10750752,Chemistry,The Nobel Prize in Chemistry,284,https://api.nobelprize.org/2/laureate/284,284,Robert F.,Curl Jr.,Robert F. Curl Jr.,male,1933-08-23,"Alice, TX",USA,"Alice, TX",USA,North America
1996,1996-10-09,7400000,10750752,Chemistry,The Nobel Prize in Chemistry,285,https://api.nobelprize.org/2/laureate/285,285,Sir Harold,Kroto,Sir Harold W. Kroto,male,1939-10-07,"Wisbech, Cambridgeshire ",United Kingdom,"Wisbech, Cambridgeshire ",United Kingdom,Europe
1996,1996-10-09,7400000,10750752,Chemistry,The Nobel Prize in Chemistry,286,https://api.nobelprize.org/2/laureate/286,286,Richard E.,Smalley,Richard E. Smalley,male,1943-06-06,"Akron, OH",USA,"Akron, OH",USA,North America
1996,1996-10-08,7400000,10750752,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,715,https://api.nobelprize.org/2/laureate/715,715,James A.,Mirrlees,James A. Mirrlees,male,1936-07-05,Minnigaff,Scotland,Minnigaff,Scotland,Europe
1996,1996-10-08,7400000,10750752,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,716,https://api.nobelprize.org/2/laureate/716,716,William,Vickrey,William Vickrey,male,1914-06-21,"Victoria, BC",Canada,"Victoria, BC",Canada,North America
1996,1996-10-03,7400000,10750752,Literature,The Nobel Prize in Literature,673,https://api.nobelprize.org/2/laureate/673,673,Wisława,Szymborska,Wisława Szymborska,female,1923-07-02,Bnin,Poland,Kórnik,Poland,Europe
1996,1996-10-11,7400000,10750752,Peace,The Nobel Peace Prize,562,https://api.nobelprize.org/2/laureate/562,562,Carlos Filipe Ximenes,Belo,Carlos Filipe Ximenes Belo,male,1948-02-03,Wailacama,East Timor,Wailacama,East Timor,Oceania
1996,1996-10-11,7400000,10750752,Peace,The Nobel Peace Prize,563,https://api.nobelprize.org/2/laureate/563,563,José,Ramos-Horta,José Ramos-Horta,male,1949-12-26,Dili,East Timor,Dili,East Timor,Oceania
1996,1996-10-09,7400000,10750752,Physics,The Nobel Prize in Physics,149,https://api.nobelprize.org/2/laureate/149,149,David M.,Lee,David M. Lee,male,1931-01-20,"Rye, NY",USA,"Rye, NY",USA,North America
1996,1996-10-09,7400000,10750752,Physics,The Nobel Prize in Physics,150,https://api.nobelprize.org/2/laureate/150,150,Douglas D.,Osheroff,Douglas D. Osheroff,male,1945-08-01,"Aberdeen, WA",USA,"Aberdeen, WA",USA,North America
1996,1996-10-09,7400000,10750752,Physics,The Nobel Prize in Physics,151,https://api.nobelprize.org/2/laureate/151,151,Robert C.,Richardson,Robert C. Richardson,male,1937-06-26,"Washington, D.C.",USA,"Washington, D.C.",USA,North America
1996,1996-10-07,7400000,10750752,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,455,https://api.nobelprize.org/2/laureate/455,455,Peter C.,Doherty,Peter C. Doherty,male,1940-10-15,Brisbane,Australia,Brisbane,Australia,Oceania
1996,1996-10-07,7400000,10750752,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,456,https://api.nobelprize.org/2/laureate/456,456,Rolf M.,Zinkernagel,Rolf M. Zinkernagel,male,1944-01-06,Basel,Switzerland,Basel,Switzerland,Europe
1997,1997-10-15,7500000,10844112,Chemistry,The Nobel Prize in Chemistry,287,https://api.nobelprize.org/2/laureate/287,287,Paul D.,Boyer,Paul D. Boyer,male,1918-07-31,"Provo, UT",USA,"Provo, UT",USA,North America
1997,1997-10-15,7500000,10844112,Chemistry,The Nobel Prize in Chemistry,288,https://api.nobelprize.org/2/laureate/288,288,John E.,Walker,John E. Walker,male,1941-01-07,Halifax,United Kingdom,Halifax,United Kingdom,Europe
1997,1997-10-15,7500000,10844112,Chemistry,The Nobel Prize in Chemistry,289,https://api.nobelprize.org/2/laureate/289,289,Jens C.,Skou,Jens C. Skou,male,1918-10-08,Lemvig,Denmark,Lemvig,Denmark,Europe
1997,1997-10-14,7500000,10844112,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,717,https://api.nobelprize.org/2/laureate/717,717,Robert C.,Merton,Robert C. Merton,male,1944-07-31,"New York, NY",USA,"New York, NY",USA,North America
1997,1997-10-14,7500000,10844112,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,718,https://api.nobelprize.org/2/laureate/718,718,Myron,Scholes,Myron S. Scholes,male,1941-07-01,"Timmins, ON",Canada,"Timmins, ON",Canada,North America
1997,1997-10-09,7500000,10844112,Literature,The Nobel Prize in Literature,674,https://api.nobelprize.org/2/laureate/674,674,Dario,Fo,Dario Fo,male,1926-03-24,Leggiuno-Sangiano,Italy,Leggiuno-Sangiano,Italy,Europe
1997,1997-10-10,7500000,10844112,Peace,The Nobel Peace Prize,564,https://api.nobelprize.org/2/laureate/564,564,International Campaign to Ban Landmines,International Campaign to Ban Landmines,International Campaign to Ban Landmines,,,,,,,
1997,1997-10-10,7500000,10844112,Peace,The Nobel Peace Prize,565,https://api.nobelprize.org/2/laureate/565,565,Jody,Williams,Jody Williams,female,1950-10-09,"Rutland, VT",USA,"Rutland, VT",USA,North America
1997,1997-10-15,7500000,10844112,Physics,The Nobel Prize in Physics,152,https://api.nobelprize.org/2/laureate/152,152,Steven,Chu,Steven Chu,male,1948-02-28,"St. Louis, MO",USA,"St. Louis, MO",USA,North America
1997,1997-10-15,7500000,10844112,Physics,The Nobel Prize in Physics,153,https://api.nobelprize.org/2/laureate/153,153,Claude,Cohen-Tannoudji,Claude Cohen-Tannoudji,male,1933-04-01,Constantine,French Algeria,Constantine,Algeria,Africa
1997,1997-10-15,7500000,10844112,Physics,The Nobel Prize in Physics,154,https://api.nobelprize.org/2/laureate/154,154,William D.,Phillips,William D. Phillips,male,1948-11-05,"Wilkes-Barre, PA",USA,"Wilkes-Barre, PA",USA,North America
1997,1997-10-06,7500000,10844112,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,457,https://api.nobelprize.org/2/laureate/457,457,Stanley B.,Prusiner,Stanley B. Prusiner,male,1942-05-28,"Des Moines, IA",USA,"Des Moines, IA",USA,North America
1998,1998-10-13,7600000,11003681,Chemistry,The Nobel Prize in Chemistry,290,https://api.nobelprize.org/2/laureate/290,290,Walter,Kohn,Walter Kohn,male,1923-03-09,Vienna,Austria,Vienna,Austria,Europe
1998,1998-10-13,7600000,11003681,Chemistry,The Nobel Prize in Chemistry,291,https://api.nobelprize.org/2/laureate/291,291,John,Pople,John A. Pople,male,1925-10-31,Burnham-on-Sea,United Kingdom,Burnham-on-Sea,United Kingdom,Europe
1998,1998-10-14,7600000,11003681,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,719,https://api.nobelprize.org/2/laureate/719,719,Amartya,Sen,Amartya Sen,male,1933-11-03,Santiniketan,India,Santiniketan,India,Asia
1998,1998-10-08,7600000,11003681,Literature,The Nobel Prize in Literature,675,https://api.nobelprize.org/2/laureate/675,675,José,Saramago,José Saramago,male,1922-11-16,Azinhaga,Portugal,Azinhaga,Portugal,Europe
1998,1998-10-16,7600000,11003681,Peace,The Nobel Peace Prize,566,https://api.nobelprize.org/2/laureate/566,566,John,Hume,John Hume,male,1937-01-18,Londonderry,Northern Ireland,Londonderry,Northern Ireland,Europe
1998,1998-10-16,7600000,11003681,Peace,The Nobel Peace Prize,567,https://api.nobelprize.org/2/laureate/567,567,David,Trimble,David Trimble,male,1944-10-15,Belfast,Northern Ireland,Belfast,Northern Ireland,Europe
1998,1998-10-13,7600000,11003681,Physics,The Nobel Prize in Physics,155,https://api.nobelprize.org/2/laureate/155,155,Robert B.,Laughlin,Robert B. Laughlin,male,1950-11-01,"Visalia, CA",USA,"Visalia, CA",USA,North America
1998,1998-10-13,7600000,11003681,Physics,The Nobel Prize in Physics,156,https://api.nobelprize.org/2/laureate/156,156,Horst L.,Störmer,Horst L. Störmer,male,1949-04-06,Frankfurt-on-the-Main,West Germany,Frankfurt-on-the-Main,Germany,Europe
1998,1998-10-13,7600000,11003681,Physics,The Nobel Prize in Physics,157,https://api.nobelprize.org/2/laureate/157,157,Daniel C.,Tsui,Daniel C. Tsui,male,1939-02-28,Henan,China,Henan,China,Asia
1998,1998-10-12,7600000,11003681,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,458,https://api.nobelprize.org/2/laureate/458,458,Robert F.,Furchgott,Robert F. Furchgott,male,1916-06-04,"Charleston, SC",USA,"Charleston, SC",USA,North America
1998,1998-10-12,7600000,11003681,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,459,https://api.nobelprize.org/2/laureate/459,459,Louis J.,Ignarro,Louis J. Ignarro,male,1941-05-31,"Brooklyn, NY",USA,"Brooklyn, NY",USA,North America
1998,1998-10-12,7600000,11003681,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,460,https://api.nobelprize.org/2/laureate/460,460,Ferid,Murad,Ferid Murad,male,1936-09-14,"Whiting, IN",USA,"Whiting, IN",USA,North America
1999,1999-10-12,7900000,11383718,Chemistry,The Nobel Prize in Chemistry,292,https://api.nobelprize.org/2/laureate/292,292,Ahmed,Zewail,Ahmed H. Zewail,male,1946-02-26,Damanhur,Egypt,Damanhur,Egypt,Africa
1999,1999-10-13,7900000,11383718,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,720,https://api.nobelprize.org/2/laureate/720,720,Robert,Mundell,Robert A. Mundell,male,1932-10-24,"Kingston, ON",Canada,"Kingston, ON",Canada,North America
1999,1999-09-30,7900000,11383718,Literature,The Nobel Prize in Literature,676,https://api.nobelprize.org/2/laureate/676,676,Günter,Grass,Günter Grass,male,1927-10-16,Danzig,Free City of Danzig,Gdansk,Poland,Europe
1999,1999-10-15,7900000,11383718,Peace,The Nobel Peace Prize,568,https://api.nobelprize.org/2/laureate/568,568,Médecins Sans Frontières,Médecins Sans Frontières,Médecins Sans Frontières,,,,,,,
1999,1999-10-12,7900000,11383718,Physics,The Nobel Prize in Physics,158,https://api.nobelprize.org/2/laureate/158,158,Gerardus,'t Hooft,Gerardus 't Hooft,male,1946-07-05,Den Helder,the Netherlands,Den Helder,the Netherlands,Europe
1999,1999-10-12,7900000,11383718,Physics,The Nobel Prize in Physics,159,https://api.nobelprize.org/2/laureate/159,159,Martinus J.G.,Veltman,Martinus J.G. Veltman,male,1931-06-27,Waalwijk,the Netherlands,Waalwijk,the Netherlands,Europe
1999,1999-10-11,7900000,11383718,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,461,https://api.nobelprize.org/2/laureate/461,461,Günter,Blobel,Günter Blobel,male,1936-05-21,Waltersdorf,Germany,Niegoslawice,Poland,Europe
2000,2000-10-10,9000000,12838146,Chemistry,The Nobel Prize in Chemistry,729,https://api.nobelprize.org/2/laureate/729,729,Alan,Heeger,Alan J. Heeger,male,1936-01-22,"Sioux City, IA",USA,"Sioux City, IA",USA,North America
2000,2000-10-10,9000000,12838146,Chemistry,The Nobel Prize in Chemistry,730,https://api.nobelprize.org/2/laureate/730,730,Alan,MacDiarmid,Alan G. MacDiarmid,male,1927-04-14,Masterton,New Zealand,Masterton,New Zealand,Oceania
2000,2000-10-10,9000000,12838146,Chemistry,The Nobel Prize in Chemistry,731,https://api.nobelprize.org/2/laureate/731,731,Hideki,Shirakawa,Hideki Shirakawa,male,1936-08-20,Tokyo,Japan,Tokyo,Japan,Asia
2000,2000-10-11,9000000,12838146,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,732,https://api.nobelprize.org/2/laureate/732,732,James J.,Heckman,James J. Heckman,male,1944-04-19,"Chicago, IL",USA,"Chicago, IL",USA,North America
2000,2000-10-11,9000000,12838146,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,733,https://api.nobelprize.org/2/laureate/733,733,Daniel L.,McFadden,Daniel L. McFadden,male,1937-07-29,"Raleigh, NC",USA,"Raleigh, NC",USA,North America
2000,2000-10-12,9000000,12838146,Literature,The Nobel Prize in Literature,734,https://api.nobelprize.org/2/laureate/734,734,Xingjian,Gao,Gao Xingjian,male,1940-01-04,Ganzhou,China,Ganzhou,China,Asia
2000,2000-10-13,9000000,12838146,Peace,The Nobel Peace Prize,725,https://api.nobelprize.org/2/laureate/725,725,Kim,Dae-jung,Kim Dae-jung,male,1925-12-03,Mokpo,Korea,Mokpo,South Korea,Asia
2000,2000-10-10,9000000,12838146,Physics,The Nobel Prize in Physics,726,https://api.nobelprize.org/2/laureate/726,726,Zhores,Alferov,Zhores I. Alferov,male,1930-03-15,"Vitebsk, Belorussia",USSR,"Vitebsk, Belorussia",Belarus,Europe
2000,2000-10-10,9000000,12838146,Physics,The Nobel Prize in Physics,727,https://api.nobelprize.org/2/laureate/727,727,Herbert,Kroemer,Herbert Kroemer,male,1928-08-25,Weimar,Germany,Weimar,Germany,Europe
2000,2000-10-10,9000000,12838146,Physics,The Nobel Prize in Physics,728,https://api.nobelprize.org/2/laureate/728,728,Jack,Kilby,Jack S. Kilby,male,1923-11-08,"Jefferson City, MO",USA,"Jefferson City, MO",USA,North America
